sample size,iteration,tauhat,sehat,bias
100,105,2.5874025215203913,0.4535646492960419,0.5874025215203913
100,106,2.9038963697609597,0.39806447164978814,0.9038963697609597
100,107,2.2578867535957663,0.22730462905002088,0.2578867535957663
100,108,3.0592010243376415,0.25610486805870797,1.0592010243376415
100,109,1.5043259978146029,0.22084438087034086,-0.49567400218539714
100,110,1.606675124804153,0.22247240774559965,-0.3933248751958469
100,111,3.2182481592503343,0.2947320810710924,1.2182481592503343
100,112,2.1489727505048184,0.24200422791419113,0.1489727505048184
100,113,2.1840509956218725,0.5153138436196322,0.18405099562187255
100,114,2.0196787447902893,0.3483774465678023,0.019678744790289304
100,115,2.2645680931442675,0.23404419370857818,0.26456809314426755
100,116,2.6020906259152525,0.22349729770652715,0.6020906259152525
100,117,2.4296205562070794,0.35987065142423774,0.4296205562070794
100,118,3.0770394904043634,0.37946511883241213,1.0770394904043634
100,119,2.2669690887552534,0.37184379805980294,0.2669690887552534
100,120,1.9929410226684163,0.2319166711039976,-0.007058977331583671
100,121,2.890616210495056,0.24576176250210932,0.8906162104950561
100,122,2.4446305120546516,0.21355471296983197,0.44463051205465165
100,123,2.9049793521590983,0.34039621160471006,0.9049793521590983
100,124,1.736267594338615,0.17904219098951998,-0.263732405661385
100,125,2.807958864693816,0.276014230067691,0.8079588646938158
100,126,2.377379939637298,0.3883139279229678,0.3773799396372981
100,127,1.1958027792167147,0.28631446180984854,-0.8041972207832853
100,128,2.0640836247155017,0.22785867104616814,0.06408362471550166
100,129,2.77765005926092,0.25095331677600197,0.7776500592609201
100,130,1.825938376089616,0.21340819527040597,-0.17406162391038404
100,131,2.7160291021694087,0.4571126106228712,0.7160291021694087
100,132,4.129061325964386,0.4581213631927318,2.1290613259643862
100,133,3.438331945059603,0.29810911878695373,1.4383319450596028
100,134,2.8955944837156453,0.2881130151378339,0.8955944837156453
100,135,2.1270011322114692,0.20696325884860833,0.12700113221146925
100,136,4.01921007398678,0.3935363730198486,2.0192100739867804
100,137,0.0566179569851909,0.4007190729549912,-1.9433820430148092
100,138,2.656928393885716,0.2787642809664522,0.6569283938857162
100,139,1.8296194948600253,0.18918775950400593,-0.17038050513997471
100,140,2.7921567402788976,0.2550952797235191,0.7921567402788976
100,141,2.651688452481209,0.3810641684838834,0.651688452481209
100,142,5.01974170512642,0.48822037251690925,3.01974170512642
100,143,1.9172236446620143,0.23064889507787728,-0.08277635533798566
100,144,2.8058411231720783,0.6563657220367585,0.8058411231720783
100,145,5.9210297926485325,0.6866843094234568,3.9210297926485325
100,146,1.8326929837422155,0.20733549377254865,-0.16730701625778455
100,147,2.2921174215922764,0.22574514596706857,0.2921174215922764
100,148,2.2006255690610605,0.23607951075291553,0.20062556906106055
100,149,1.8817586093145937,0.20258918524834169,-0.11824139068540629
100,150,5.000701048406309,0.49499309274211245,3.0007010484063086
100,151,3.8279057646603456,0.448557559236647,1.8279057646603456
100,152,2.969735368800179,0.36839830767574194,0.9697353688001789
100,153,2.124002398088993,0.396680105332211,0.12400239808899283
100,154,1.2404841256148758,0.5669164030081641,-0.7595158743851242
100,155,3.189505633614692,0.2811270539333916,1.1895056336146919
100,156,3.7298618111709887,0.5004358491322456,1.7298618111709887
100,157,2.5039790174091503,0.4027580464077043,0.5039790174091503
100,158,1.97686851208395,0.21712758759132775,-0.02313148791605002
100,159,3.3816560590928573,0.32740367369971785,1.3816560590928573
100,160,3.1008868159611156,0.32108350847997963,1.1008868159611156
100,161,3.0320005950881552,0.2548898597573804,1.0320005950881552
100,162,2.515836209552187,0.25093314374504977,0.5158362095521869
100,163,3.8534956674362073,0.3133656284226088,1.8534956674362073
100,164,1.8546234888190107,0.21757676386151817,-0.14537651118098927
100,165,2.5675086585998352,0.36619389606436914,0.5675086585998352
100,166,1.8843443563409212,0.18038573325220264,-0.11565564365907877
100,167,3.465158457119134,0.3881598414031041,1.4651584571191338
100,168,4.273256309522552,0.31746538691425047,2.2732563095225524
100,169,3.1811914017860086,0.5314413664505556,1.1811914017860086
100,170,2.2564279654215955,0.3024547535846016,0.2564279654215955
100,171,3.6074352313786346,0.35884732663845775,1.6074352313786346
100,172,1.6971228903328797,0.22509674430920795,-0.30287710966712034
100,173,1.5478062539495698,0.22393575396372253,-0.45219374605043017
100,174,2.516361054265919,0.26210683181152983,0.5163610542659192
100,175,2.1158531616015517,0.25029612766649884,0.11585316160155168
100,176,3.148908361259252,0.31291097926880096,1.1489083612592519
100,177,3.2060724844124704,0.27690597863102256,1.2060724844124704
100,178,2.276404360371436,0.23611787732463252,0.2764043603714361
100,179,2.7122606752073963,0.3485148766662223,0.7122606752073963
100,180,2.57342327130852,0.4485949392355785,0.5734232713085201
100,181,3.093132333604578,0.27300700634679614,1.093132333604578
100,182,3.903989494136434,0.36302645978881765,1.9039894941364341
100,183,4.354924369642606,0.42891406053429,2.354924369642606
100,184,2.346349434026637,0.30609423554253506,0.34634943402663687
100,185,2.18746701750935,0.18317118407325264,0.1874670175093498
100,186,3.11140213630212,0.2897808212514342,1.1114021363021198
100,187,2.222747159677659,0.20837863294853476,0.22274715967765912
100,188,3.6092370871125192,0.4382190727817827,1.6092370871125192
100,189,2.1860731019732764,0.2222934029589169,0.18607310197327642
100,190,1.8322584491817948,0.2025330153773897,-0.1677415508182052
100,191,2.335683114311437,0.21574889291662272,0.33568311431143716
100,192,3.309673099205192,0.2938253930936218,1.3096730992051921
100,193,3.096217595917426,0.2788747990625094,1.0962175959174258
100,194,2.3998405379294274,0.3301739849570698,0.3998405379294274
100,195,3.0598969079497027,0.6879720222813069,1.0598969079497027
100,196,2.2976006236579316,0.22186745685100995,0.2976006236579316
100,197,2.382642684655077,0.26501293988115754,0.3826426846550768
100,198,1.8570259878506397,0.21405491529202594,-0.14297401214936034
100,199,3.0182856090909667,0.4976291285495484,1.0182856090909667
100,200,3.200517021263378,0.26352167837400065,1.2005170212633778
100,201,1.4064699643961485,0.26539213963869307,-0.5935300356038515
100,202,1.5462048884534443,0.4198438448446452,-0.4537951115465557
100,203,2.515419284171486,0.26998904083460035,0.515419284171486
100,204,3.4068525309058,0.4744779914146679,1.4068525309058
100,205,1.474986364490103,0.19685802089415644,-0.5250136355098971
100,206,2.5990543093945044,0.31045564484245775,0.5990543093945044
100,207,3.8719746269220403,0.5619362376087564,1.8719746269220403
100,208,3.0440628478787204,0.4371139578156607,1.0440628478787204
100,209,2.6583344209977455,0.22356783193961302,0.6583344209977455
100,210,1.394624630497829,0.27707380675817994,-0.6053753695021711
100,211,3.0247094579086173,0.28207177178951337,1.0247094579086173
100,212,2.571318726762931,0.3160363080748033,0.5713187267629309
100,213,2.7448625554512818,0.2478078524121718,0.7448625554512818
100,214,1.8107725580846723,0.22423857551725968,-0.1892274419153277
100,215,1.971749722285061,0.2112008212098857,-0.02825027771493893
100,216,2.943965252754464,0.2719328401171928,0.943965252754464
100,217,1.3650732367740126,0.22743358883978163,-0.6349267632259874
100,218,2.32750940808491,0.313112928372204,0.3275094080849099
100,219,2.372414125335661,0.23642702460529558,0.372414125335661
100,220,3.2996321114203226,0.3941277206044604,1.2996321114203226
100,221,2.293643765415376,0.4277824907801504,0.29364376541537585
100,222,3.571602716158166,0.3528899802041503,1.571602716158166
100,223,2.7766051295471215,0.25943691897745524,0.7766051295471215
100,224,2.2589110838099535,0.250981876728639,0.25891108380995353
100,225,4.002748118811074,0.3865584192579693,2.0027481188110743
100,226,2.4930132331616903,0.22504641016724167,0.4930132331616903
100,227,3.500855810970428,0.4366149905777882,1.5008558109704282
100,228,4.133575356134049,0.39105873615555675,2.133575356134049
100,229,2.1738469582992606,0.3023945064557509,0.17384695829926056
100,230,4.5811614940971594,0.45996841021550633,2.5811614940971594
100,231,0.9244609653453666,0.2529996918512851,-1.0755390346546334
100,232,2.7682859722090285,0.2487724414138465,0.7682859722090285
100,233,3.9123816692242883,0.4177902882772834,1.9123816692242883
100,234,2.554668933307995,0.23688218478066503,0.5546689333079948
100,235,2.2145245695524447,0.20977569454694106,0.2145245695524447
100,236,3.4882336753268164,0.744559519944093,1.4882336753268164
100,237,2.001935793673234,0.22246444088418804,0.001935793673233821
100,238,2.7965140794573418,0.3602467760028231,0.7965140794573418
100,239,3.726284888946113,0.31068560493018316,1.7262848889461129
100,240,1.4723613466942296,0.20081950949488803,-0.5276386533057704
100,241,3.211338785933888,0.28771003410997853,1.2113387859338882
100,242,3.1143163882516576,0.45906880018590124,1.1143163882516576
100,243,3.0445196507643084,0.2788005680529833,1.0445196507643084
100,244,4.110623873035463,0.5084538857202778,2.110623873035463
100,245,3.1901357863594355,0.43570082239521396,1.1901357863594355
100,246,1.9827213631628298,0.2118535762805823,-0.017278636837170236
100,247,2.0007366657720995,0.19918601869055452,0.0007366657720995207
100,248,1.9472621462078834,0.3216507377147643,-0.052737853792116596
100,249,2.901398345174294,0.25289145402908647,0.901398345174294
100,250,1.6363209340109384,0.1897994344724183,-0.36367906598906163
100,251,1.327343047384033,0.32274527025368516,-0.6726569526159669
100,252,2.061126066713779,0.23951023842872635,0.06112606671377918
100,253,2.761089227204969,0.24796110151851394,0.7610892272049692
100,254,1.712073547207862,0.43149324437765973,-0.2879264527921379
100,255,1.7328601066000622,0.2210979548742337,-0.2671398933999378
100,256,1.892175838946082,0.20283438841853663,-0.1078241610539179
100,257,1.6784080565634363,0.2099212920078764,-0.3215919434365637
100,258,1.8838524844082318,0.245907607905698,-0.11614751559176817
100,259,1.962343391987075,0.2420560027522893,-0.03765660801292503
100,260,4.5511840686505955,0.4127865458697574,2.5511840686505955
100,261,4.094535870743107,0.3476293595378225,2.0945358707431074
100,262,2.162642533428305,0.22649453848340134,0.16264253342830504
100,263,0.3387442741413756,0.3695919273872687,-1.6612557258586245
100,264,2.6652333684892815,0.27200075679259683,0.6652333684892815
100,265,3.4874645400837254,0.30035499649270686,1.4874645400837254
100,266,1.5593906392212444,0.23962565624777643,-0.44060936077875557
100,267,2.1108156945833714,0.2537951766633151,0.11081569458337137
100,268,2.4500455284027494,0.6625873152797861,0.45004552840274936
100,269,2.4605211432052707,0.2360452549323152,0.4605211432052707
100,270,2.100188787467606,0.19995844016714595,0.10018878746760596
100,271,2.498307868782676,0.2601694633437576,0.4983078687826761
100,272,2.670015706174587,0.3495394668943544,0.6700157061745871
100,273,2.710402274098858,0.20247358823581862,0.710402274098858
100,274,2.484365357984727,0.3647650244829732,0.48436535798472713
100,275,1.8178888432584823,0.2245331394995847,-0.18211115674151768
100,276,3.7421739931265243,0.26912423736170504,1.7421739931265243
100,277,2.1725554608695576,0.20801283674599275,0.17255546086955764
100,278,0.18452881090120588,0.30010494323692777,-1.815471189098794
100,279,3.8374085423393285,0.34696251056914373,1.8374085423393285
100,280,1.645846982753393,0.2660068213265367,-0.35415301724660697
100,281,1.6446089788360578,0.3740664237389191,-0.35539102116394217
100,282,1.321419654006795,0.23188803535742597,-0.6785803459932049
100,283,2.2623563516354643,0.22587680479150618,0.26235635163546434
100,284,4.862123474566926,0.4498225410340742,2.8621234745669257
100,285,2.527558255366317,0.25326731821437853,0.527558255366317
100,286,3.3066367881529226,0.32565453940173755,1.3066367881529226
100,287,1.9596191378788972,0.34874348212019657,-0.04038086212110281
100,288,2.5746831550248768,0.23516977879850165,0.5746831550248768
100,289,2.390450143139647,0.26528801469033075,0.3904501431396472
100,290,3.638026311834065,0.3318698910322827,1.6380263118340652
100,291,1.9738492972411121,0.19205747211693017,-0.026150702758887867
100,292,3.9259296158638195,0.3409908662299452,1.9259296158638195
100,293,4.555343165096609,0.5914226352751877,2.555343165096609
100,294,3.8612234462630517,0.6024935760634428,1.8612234462630517
100,295,1.907788438813523,0.19639766409025813,-0.09221156118647711
100,296,3.0634934340220523,0.3083816645590234,1.0634934340220523
100,297,3.705226740442055,0.4214041548769327,1.705226740442055
100,298,3.7100709021112523,0.4155543142683708,1.7100709021112523
100,299,3.7540051778658015,0.3603835411378175,1.7540051778658015
100,300,2.9510799619710055,0.3454785134643649,0.9510799619710055
100,301,2.4918211168046063,0.3543874950547544,0.4918211168046063
100,302,1.6424426324509807,0.23159260421578384,-0.35755736754901934
100,303,2.269073208231912,0.24302741045366558,0.26907320823191183
100,304,2.36210574470258,0.25764677465644675,0.36210574470258017
100,305,2.0885335608214497,0.20773468510673,0.0885335608214497
100,306,2.2338114062408843,0.19434294507730582,0.23381140624088426
100,307,1.1086773195507276,0.23391280495412226,-0.8913226804492724
100,308,2.8625087770059703,0.32270103118935306,0.8625087770059703
100,309,4.905842279127619,0.4486290242985968,2.9058422791276186
100,310,0.748895937053151,0.3077104393406706,-1.2511040629468488
100,311,2.4602444711907827,0.246242793738979,0.4602444711907827
100,312,1.497189184319569,0.25311442961133584,-0.502810815680431
100,313,1.9914531565438893,0.29221801240295353,-0.008546843456110675
100,314,2.1198586975086564,0.22166238975191485,0.11985869750865641
100,315,1.940539025272398,0.17356294652719514,-0.059460974727602034
100,316,2.202097420799131,0.193280701973876,0.20209742079913084
100,317,2.824420114140844,0.2667824862977495,0.8244201141408438
100,318,3.200489721716753,0.29371755822247875,1.2004897217167532
100,319,2.355040921441889,0.19984324259265865,0.3550409214418888
100,320,2.9050347285962825,0.3786703932657025,0.9050347285962825
100,321,3.0823484524098563,0.33494697375472104,1.0823484524098563
100,322,2.1932295220252382,0.4647815064917216,0.19322952202523824
100,323,2.2108716411013525,0.49027454403504483,0.21087164110135248
100,324,2.3843025069507147,0.24428563419055144,0.38430250695071466
100,325,3.342057294565995,0.3332745256775282,1.3420572945659952
100,326,3.2915774146195185,0.4139379559468631,1.2915774146195185
100,327,2.805550057475604,0.34657658198964775,0.805550057475604
100,328,2.8724692439277026,0.43746050249466023,0.8724692439277026
100,329,2.1897923715627003,0.35030104294095543,0.18979237156270035
100,330,1.868463637441242,0.24660032708204738,-0.131536362558758
100,331,3.8163638168111236,0.3037449226634497,1.8163638168111236
100,332,2.292682528834414,0.49870552058795137,0.29268252883441415
100,333,2.8959006381851475,0.3279217132214159,0.8959006381851475
100,334,2.2572721417352692,0.38164258557417735,0.25727214173526924
100,335,2.5112040529817348,0.24970340051929746,0.5112040529817348
100,336,1.5151373243436856,0.34432861308669743,-0.48486267565631436
100,337,3.2742258840397147,0.47670567211129783,1.2742258840397147
100,338,1.7448822719402735,0.21201984042383412,-0.25511772805972655
100,339,2.7961669260018214,0.2588036028509257,0.7961669260018214
100,340,4.275355467685721,0.5396887772078458,2.2753554676857206
100,341,1.9614520546091168,0.21057286693601066,-0.03854794539088324
100,342,4.200006376514715,0.4774332970848193,2.2000063765147146
100,343,2.9257437176973204,0.5626847440899412,0.9257437176973204
100,344,2.551025586352186,0.2599071876645505,0.551025586352186
100,345,2.2789275914396425,0.3704969865048445,0.2789275914396425
100,346,1.989245376720461,0.18861812231623318,-0.010754623279539022
100,347,3.110542352408,0.32178526578041794,1.1105423524079998
100,348,2.072017383061115,0.23941363192342954,0.07201738306111505
100,349,3.3866275823124594,0.3839858543827989,1.3866275823124594
100,350,3.102208678345626,0.34705790659469615,1.102208678345626
100,351,1.2244127490411376,0.2601026863989809,-0.7755872509588624
100,352,2.118275610593064,0.19551675855841735,0.1182756105930638
100,353,2.1278247599933047,0.20348926842813203,0.12782475999330467
100,354,2.1044394326225824,0.23654335496990908,0.10443943262258237
100,355,1.7703168815579011,0.20895702838621413,-0.22968311844209888
100,356,2.436610058022663,0.26043628860035734,0.43661005802266306
100,357,0.5029925780878914,0.2898427925773577,-1.4970074219121086
100,358,2.39342272411605,0.23100765375542348,0.39342272411604995
100,359,1.8997725543358854,0.1979584894618367,-0.10022744566411457
100,360,3.005316049799316,0.33445843371433065,1.0053160497993159
100,361,2.9410883779150665,0.39643057980027374,0.9410883779150665
100,362,2.1916228108393287,0.2602675555308218,0.19162281083932875
100,363,2.1623634952746116,0.5514046527663649,0.16236349527461158
100,364,1.9338486986280703,0.23184436495604047,-0.0661513013719297
100,365,2.242015522429269,0.2644315141599361,0.24201552242926905
100,366,4.238799871451027,0.6844710381723843,2.238799871451027
100,367,2.581001491051533,0.29991250886491444,0.5810014910515329
100,368,2.559778758259575,0.44218053416682335,0.5597787582595748
100,369,1.791360141889596,0.5203146514598261,-0.2086398581104041
100,370,1.9866719982679837,0.20826251654463027,-0.013328001732016315
100,371,2.455670586370669,0.30687270678994066,0.45567058637066893
100,372,1.8269030274682965,0.2415328018026891,-0.17309697253170353
100,373,2.7272968491768275,0.23884221389916724,0.7272968491768275
100,374,1.7716813380121892,0.22220174391924374,-0.2283186619878108
100,375,2.726937977771909,0.25798293036395503,0.7269379777719092
100,376,2.3637263174994922,0.22341605254823965,0.36372631749949225
100,377,3.2464677371007147,0.36739618273536284,1.2464677371007147
100,378,4.228891184934607,0.40356971387643104,2.228891184934607
100,379,2.066348649569293,0.21756640453144344,0.0663486495692931
100,380,1.9576215024714385,0.2424318445167027,-0.04237849752856149
100,381,2.4248558889857534,0.24231867265644327,0.42485588898575344
100,382,2.351978054570788,0.21483309469872527,0.3519780545707878
100,383,2.369279186700946,0.23422682428091107,0.36927918670094595
100,384,2.1439814342148185,0.26293495775607867,0.14398143421481846
100,385,1.8607289297271892,0.2951810120772422,-0.13927107027281083
100,386,2.677027742962177,0.1933559556191434,0.6770277429621769
100,387,2.2939495506112353,0.28368596925407097,0.2939495506112353
100,388,4.318151648076848,0.3461972139464296,2.3181516480768476
100,389,1.6776031731650702,0.36635114002433566,-0.32239682683492976
100,390,1.1020460255937956,0.38916543112535007,-0.8979539744062044
100,391,1.5185424416278326,0.5656164550551871,-0.4814575583721674
100,392,3.9323860369979764,0.46585759321508374,1.9323860369979764
100,393,2.382203980060172,0.23226485694593074,0.3822039800601722
100,394,1.8047380153099573,0.2736399904174738,-0.19526198469004274
100,395,2.0045260070370503,0.2870455924535464,0.004526007037050306
100,396,2.349710064033456,0.3119321660924474,0.34971006403345584
100,397,7.6226874280826475,0.6747426855192434,5.6226874280826475
100,398,3.2636683336847945,0.3240014968950379,1.2636683336847945
100,399,2.933606690622284,0.34069320917852014,0.933606690622284
100,400,2.5499801644920503,0.26734572000222445,0.5499801644920503
100,401,2.747576819916634,0.2494502843390735,0.7475768199166342
100,402,1.9151067367401338,0.19416142458686347,-0.08489326325986624
100,403,3.2566692083777244,0.387880426236308,1.2566692083777244
100,404,2.773728914192181,0.21964273548877908,0.7737289141921808
100,405,2.733944709568865,0.2513330848473814,0.7339447095688652
100,406,1.9062208465514394,0.22338482114985098,-0.09377915344856058
100,407,2.137739765938262,0.17710238550874852,0.13773976593826198
100,408,2.9217364646899835,0.6009327715017668,0.9217364646899835
100,409,1.8503690451416503,0.3278626763409017,-0.14963095485834965
100,410,2.3833445302551524,0.2504778034331338,0.38334453025515236
100,411,2.1357562769757825,0.544208589601238,0.13575627697578252
100,412,2.0890687757898077,0.20211227105119806,0.08906877578980765
100,413,2.1854625147565794,0.21854568850448597,0.18546251475657938
100,414,2.3629381268010388,0.22192871512834011,0.36293812680103876
100,415,2.6845559968552566,0.26675239359605485,0.6845559968552566
100,416,1.9707472818019816,0.23078376763863787,-0.029252718198018446
100,417,1.9152249675903812,0.19469991952403945,-0.08477503240961881
100,418,1.850439361737847,0.4325648210740439,-0.14956063826215305
100,419,1.7705184365948272,0.19042384292562864,-0.22948156340517278
100,420,2.2957157173000047,0.23251600276683476,0.2957157173000047
100,421,2.800678030407866,0.24427785026703228,0.800678030407866
100,422,2.8150886644901147,0.2547233019128495,0.8150886644901147
100,423,3.6279682927812558,0.3049307363951348,1.6279682927812558
100,424,2.6414347706035417,0.20468722154722113,0.6414347706035417
100,425,1.5568875077667501,0.35618716310061305,-0.4431124922332499
100,426,3.0862979272571005,0.4094104835902869,1.0862979272571005
100,427,2.001613275070845,0.22593475896412074,0.0016132750708450772
100,428,1.8497863778656316,0.17556904506130153,-0.1502136221343684
100,429,2.3238816146482573,0.26670265587158,0.32388161464825727
100,430,2.3381226074241743,0.29078416709614685,0.3381226074241743
100,431,3.129787143734689,0.2898199339499159,1.129787143734689
100,432,2.0442362009613166,0.258559002869724,0.04423620096131664
100,433,2.3116076065068922,0.4438185123604789,0.31160760650689223
100,434,2.973430788574156,0.25572524502125943,0.9734307885741562
100,435,3.6802325167033048,0.34602360921599706,1.6802325167033048
100,436,3.8819441164513817,0.4449122373526936,1.8819441164513817
100,437,1.7401533893534533,0.20962413097181987,-0.2598466106465467
100,438,2.5786736872442146,0.23658512467190834,0.5786736872442146
100,439,3.0595666537771127,0.5697318235546678,1.0595666537771127
100,440,2.085043586557185,0.325821974288067,0.0850435865571848
100,441,3.2784384542617433,0.41627758191259084,1.2784384542617433
100,442,2.4668595658073795,0.23845895562108776,0.46685956580737953
100,443,2.311325304531022,0.23321814521736403,0.3113253045310218
100,444,2.326807647706238,0.2599732505830492,0.32680764770623805
100,445,2.3938545605092445,0.22620191416503688,0.3938545605092445
100,446,2.3343083816252337,0.2535410117919072,0.3343083816252337
100,447,2.056854757684583,0.24645501158184965,0.056854757684583035
100,448,4.469027037033893,0.4350269452310088,2.469027037033893
100,449,3.548376010424107,0.35208557712313854,1.548376010424107
100,450,3.4651826584876506,0.39079281895667317,1.4651826584876506
100,451,5.05464755672327,0.6126518105818678,3.0546475567232703
100,452,2.1386236110804395,0.35595418102785187,0.13862361108043952
100,453,1.8740243628407287,0.2172733808132142,-0.1259756371592713
100,454,2.29191071282139,0.4701150032079855,0.29191071282139003
100,455,3.0242808000137686,0.3132891130578438,1.0242808000137686
